0, 0.91984, 0.07345, 0, 0
1, 0.7071, 0.28619, 0, 0
2, 0.35743, 0.63586, 0, 0
3, 0.12768, 0.86561, 0, 0
4, 0.04735, 0.94594, 0, 0
5, 0.021, 0.97229, 0, 0
6, 0.01097, 0.98232, 0, 0
7, 0.00639, 0.9869, 0, 0
8, 0.00359, 0.9897, 0, 0
9, 0.00229, 0.991, 0, 0
10, 0.00156, 0.99173, 0, 0
11, 0.00107, 0.98218, 0.00564, 0.0044
12, 0.00076, 0.91908, 0.04089, 0.03256
13, 0.00063, 0.70647, 0.15771, 0.12848
14, 0.00049, 0.35694, 0.35105, 0.28481
15, 0.00045, 0.12723, 0.47767, 0.38794
16, 0.0004, 0.04695, 0.52195, 0.42399
17, 0.00038, 0.02062, 0.5362, 0.43609
18, 0.00036, 0.01061, 0.54176, 0.44056
19, 0.00035, 0.00604, 0.5443, 0.4426
20, 0.00035, 0.00324, 0.54577, 0.44393
21, 0.00033, 0.00196, 0.54645, 0.44455
22, 0.00033, 0.00123, 0.54685, 0.44488
23, 0.00033, 0.00074, 0.5471, 0.44512
24, 0.00033, 0.00043, 0.54727, 0.44526
25, 0.00033, 0.0003, 0.54732, 0.44534
26, 0.00033, 0.00016, 0.54743, 0.44537
27, 0.00033, 0.00012, 0.54745, 0.44539
28, 0.00033, 7e-005, 0.54748, 0.44541
29, 0.00033, 5e-005, 0.54749, 0.44542
30, 0.00033, 3e-005, 0.54749, 0.44544
31, 0.00032, 3e-005, 0.5475, 0.44544
32, 0.00031, 4e-005, 0.5475, 0.44544
33, 0.00031, 2e-005, 0.5475, 0.44546
34, 0.00031, 2e-005, 0.5475, 0.44546
35, 0.00031, 2e-005, 0.5475, 0.44546
36, 0.00031, 2e-005, 0.5475, 0.44546
37, 0.00031, 2e-005, 0.5475, 0.44546
38, 0.00029, 4e-005, 0.5475, 0.44546
39, 0.00028, 5e-005, 0.5475, 0.44546
40, 0.00028, 5e-005, 0.5475, 0.44546
41, 0.00027, 6e-005, 0.5475, 0.44546
42, 0.00026, 7e-005, 0.5475, 0.44546
43, 0.00025, 7e-005, 0.54751, 0.44546
44, 0.00025, 6e-005, 0.54751, 0.44547
45, 0.00025, 6e-005, 0.54751, 0.44547
46, 0.00023, 8e-005, 0.54751, 0.44547
47, 0.00023, 8e-005, 0.54751, 0.44547
48, 0.00023, 8e-005, 0.54751, 0.44547
49, 0.00023, 8e-005, 0.54751, 0.44547
50, 0.00022, 7e-005, 0.54753, 0.44547
51, 0.00022, 6e-005, 0.54754, 0.44547
52, 0.00022, 6e-005, 0.54754, 0.44547
53, 0.00021, 6e-005, 0.54755, 0.44547
54, 0.00021, 5e-005, 0.54755, 0.44548
55, 0.0002, 5e-005, 0.54756, 0.44548
56, 0.0002, 5e-005, 0.54756, 0.44548
57, 0.0002, 5e-005, 0.54756, 0.44548
58, 0.0002, 3e-005, 0.54757, 0.44549
59, 0.0002, 3e-005, 0.54757, 0.44549
60, 0.00019, 4e-005, 0.54757, 0.44549
61, 0.00019, 4e-005, 0.54757, 0.44549
62, 0.00019, 3e-005, 0.54758, 0.44549
63, 0.00019, 3e-005, 0.54758, 0.44549
64, 0.00019, 3e-005, 0.54758, 0.44549
65, 0.00018, 3e-005, 0.54758, 0.4455
66, 0.00017, 4e-005, 0.54758, 0.4455
67, 0.00017, 3e-005, 0.54759, 0.4455
68, 0.00017, 3e-005, 0.54759, 0.4455
69, 0.00017, 3e-005, 0.54759, 0.4455
70, 0.00017, 3e-005, 0.54759, 0.4455
71, 0.00017, 3e-005, 0.54759, 0.4455
72, 0.00017, 2e-005, 0.5476, 0.4455
73, 0.00017, 2e-005, 0.5476, 0.4455
74, 0.00017, 2e-005, 0.5476, 0.4455
75, 0.00017, 2e-005, 0.5476, 0.4455
76, 0.00017, 2e-005, 0.5476, 0.4455
77, 0.00017, 1e-005, 0.5476, 0.44551
78, 0.00017, 0, 0.54761, 0.44551
79, 0.00017, 0, 0.54761, 0.44551
80, 0.00017, 0, 0.54761, 0.44551
81, 0.00017, 0, 0.54761, 0.44551
82, 0.00017, 0, 0.54761, 0.44551
83, 0.00017, 0, 0.54761, 0.44551
84, 0.00017, 0, 0.54761, 0.44551
85, 0.00017, 0, 0.54761, 0.44551
86, 0.00017, 0, 0.54761, 0.44551
87, 0.00016, 1e-005, 0.54761, 0.44551
88, 0.00016, 1e-005, 0.54761, 0.44551
89, 0.00016, 1e-005, 0.54761, 0.44551
90, 0.00016, 1e-005, 0.54761, 0.44551
91, 0.00016, 1e-005, 0.54761, 0.44551
92, 0.00016, 1e-005, 0.54761, 0.44551
93, 0.00016, 1e-005, 0.54761, 0.44551
94, 0.00016, 1e-005, 0.54761, 0.44551
95, 0.00016, 1e-005, 0.54761, 0.44551
96, 0.00016, 1e-005, 0.54761, 0.44551
97, 0.00016, 1e-005, 0.54761, 0.44551
98, 0.00016, 1e-005, 0.54761, 0.44551
99, 0.00016, 0, 0.54762, 0.44551
100, 0.00016, 0, 0.54762, 0.44551
101, 0.00016, 0, 0.54762, 0.44551
102, 0.00015, 1e-005, 0.54762, 0.44551
103, 0.00014, 2e-005, 0.54762, 0.44551
104, 0.00014, 2e-005, 0.54762, 0.44551
105, 0.00014, 2e-005, 0.54762, 0.44551
106, 0.00014, 2e-005, 0.54762, 0.44551
107, 0.00014, 2e-005, 0.54762, 0.44551
108, 0.00014, 2e-005, 0.54762, 0.44551
109, 0.00014, 2e-005, 0.54762, 0.44551
110, 0.00013, 3e-005, 0.54762, 0.44551
111, 0.00013, 3e-005, 0.54762, 0.44551
112, 0.00012, 4e-005, 0.54762, 0.44551
113, 0.00011, 5e-005, 0.54762, 0.44551
114, 0.00011, 4e-005, 0.54762, 0.44552
115, 0.0001, 4e-005, 0.54763, 0.44552
116, 0.0001, 4e-005, 0.54763, 0.44552
117, 0.0001, 4e-005, 0.54763, 0.44552
118, 0.0001, 4e-005, 0.54763, 0.44552
119, 0.0001, 4e-005, 0.54763, 0.44552
120, 9e-005, 5e-005, 0.54763, 0.44552
121, 9e-005, 5e-005, 0.54763, 0.44552
122, 9e-005, 4e-005, 0.54763, 0.44553
123, 9e-005, 4e-005, 0.54763, 0.44553
124, 9e-005, 3e-005, 0.54763, 0.44554
125, 9e-005, 2e-005, 0.54763, 0.44555
126, 9e-005, 2e-005, 0.54763, 0.44555
127, 9e-005, 1e-005, 0.54764, 0.44555
128, 9e-005, 1e-005, 0.54764, 0.44555
129, 9e-005, 1e-005, 0.54764, 0.44555
130, 8e-005, 2e-005, 0.54764, 0.44555
131, 8e-005, 2e-005, 0.54764, 0.44555
132, 8e-005, 1e-005, 0.54764, 0.44556
133, 8e-005, 1e-005, 0.54764, 0.44556
134, 8e-005, 1e-005, 0.54764, 0.44556
135, 7e-005, 2e-005, 0.54764, 0.44556
136, 7e-005, 2e-005, 0.54764, 0.44556
137, 7e-005, 2e-005, 0.54764, 0.44556
138, 7e-005, 2e-005, 0.54764, 0.44556
139, 7e-005, 2e-005, 0.54764, 0.44556
140, 7e-005, 2e-005, 0.54764, 0.44556
141, 7e-005, 2e-005, 0.54764, 0.44556
142, 7e-005, 1e-005, 0.54764, 0.44557
143, 7e-005, 1e-005, 0.54764, 0.44557
144, 7e-005, 1e-005, 0.54764, 0.44557
145, 7e-005, 1e-005, 0.54764, 0.44557
146, 6e-005, 2e-005, 0.54764, 0.44557
147, 5e-005, 2e-005, 0.54765, 0.44557
148, 5e-005, 2e-005, 0.54765, 0.44557
149, 5e-005, 2e-005, 0.54765, 0.44557
150, 5e-005, 2e-005, 0.54765, 0.44557
151, 5e-005, 2e-005, 0.54765, 0.44557
152, 5e-005, 2e-005, 0.54765, 0.44557
153, 5e-005, 2e-005, 0.54765, 0.44557
154, 4e-005, 3e-005, 0.54765, 0.44557
155, 4e-005, 3e-005, 0.54765, 0.44557
156, 4e-005, 3e-005, 0.54765, 0.44557
157, 4e-005, 3e-005, 0.54765, 0.44557
158, 4e-005, 2e-005, 0.54765, 0.44558
159, 4e-005, 1e-005, 0.54766, 0.44558
160, 4e-005, 1e-005, 0.54766, 0.44558
161, 4e-005, 1e-005, 0.54766, 0.44558
162, 4e-005, 1e-005, 0.54766, 0.44558
163, 4e-005, 1e-005, 0.54766, 0.44558
164, 4e-005, 1e-005, 0.54766, 0.44558
165, 4e-005, 1e-005, 0.54766, 0.44558
166, 3e-005, 1e-005, 0.54767, 0.44558
167, 3e-005, 1e-005, 0.54767, 0.44558
168, 3e-005, 1e-005, 0.54767, 0.44558
169, 3e-005, 1e-005, 0.54767, 0.44558
170, 3e-005, 1e-005, 0.54767, 0.44558
171, 3e-005, 1e-005, 0.54767, 0.44558
172, 3e-005, 1e-005, 0.54767, 0.44558
173, 3e-005, 1e-005, 0.54767, 0.44558
174, 3e-005, 1e-005, 0.54767, 0.44558
175, 3e-005, 1e-005, 0.54767, 0.44558
176, 3e-005, 1e-005, 0.54767, 0.44558
177, 3e-005, 1e-005, 0.54767, 0.44558
178, 3e-005, 0, 0.54767, 0.44559
179, 3e-005, 0, 0.54767, 0.44559
180, 3e-005, 0, 0.54767, 0.44559
181, 3e-005, 0, 0.54767, 0.44559
182, 3e-005, 0, 0.54767, 0.44559
183, 3e-005, 0, 0.54767, 0.44559
184, 3e-005, 0, 0.54767, 0.44559
185, 3e-005, 0, 0.54767, 0.44559
186, 3e-005, 0, 0.54767, 0.44559
187, 3e-005, 0, 0.54767, 0.44559
188, 3e-005, 0, 0.54767, 0.44559
189, 3e-005, 0, 0.54767, 0.44559
190, 3e-005, 0, 0.54767, 0.44559
191, 3e-005, 0, 0.54767, 0.44559
192, 3e-005, 0, 0.54767, 0.44559
193, 3e-005, 0, 0.54767, 0.44559
194, 3e-005, 0, 0.54767, 0.44559
195, 3e-005, 0, 0.54767, 0.44559
196, 3e-005, 0, 0.54767, 0.44559
197, 3e-005, 0, 0.54767, 0.44559
198, 3e-005, 0, 0.54767, 0.44559
199, 3e-005, 0, 0.54767, 0.44559
200, 3e-005, 0, 0.54767, 0.44559
201, 3e-005, 0, 0.54767, 0.44559
202, 3e-005, 0, 0.54767, 0.44559
203, 3e-005, 0, 0.54767, 0.44559
204, 3e-005, 0, 0.54767, 0.44559
205, 3e-005, 0, 0.54767, 0.44559
206, 3e-005, 0, 0.54767, 0.44559
207, 3e-005, 0, 0.54767, 0.44559
208, 3e-005, 0, 0.54767, 0.44559
209, 3e-005, 0, 0.54767, 0.44559
210, 3e-005, 0, 0.54767, 0.44559
211, 3e-005, 0, 0.54767, 0.44559
212, 3e-005, 0, 0.54767, 0.44559
213, 3e-005, 0, 0.54767, 0.44559
214, 3e-005, 0, 0.54767, 0.44559
215, 3e-005, 0, 0.54767, 0.44559
216, 3e-005, 0, 0.54767, 0.44559
217, 3e-005, 0, 0.54767, 0.44559
218, 3e-005, 0, 0.54767, 0.44559
219, 3e-005, 0, 0.54767, 0.44559
220, 3e-005, 0, 0.54767, 0.44559
221, 3e-005, 0, 0.54767, 0.44559
222, 3e-005, 0, 0.54767, 0.44559
223, 3e-005, 0, 0.54767, 0.44559
224, 3e-005, 0, 0.54767, 0.44559
225, 3e-005, 0, 0.54767, 0.44559
226, 3e-005, 0, 0.54767, 0.44559
227, 3e-005, 0, 0.54767, 0.44559
228, 3e-005, 0, 0.54767, 0.44559
229, 3e-005, 0, 0.54767, 0.44559
230, 3e-005, 0, 0.54767, 0.44559
231, 3e-005, 0, 0.54767, 0.44559
232, 3e-005, 0, 0.54767, 0.44559
233, 3e-005, 0, 0.54767, 0.44559
234, 3e-005, 0, 0.54767, 0.44559
235, 3e-005, 0, 0.54767, 0.44559
236, 3e-005, 0, 0.54767, 0.44559
237, 3e-005, 0, 0.54767, 0.44559
238, 3e-005, 0, 0.54767, 0.44559
239, 3e-005, 0, 0.54767, 0.44559
240, 3e-005, 0, 0.54767, 0.44559
241, 3e-005, 0, 0.54767, 0.44559
242, 3e-005, 0, 0.54767, 0.44559
243, 3e-005, 0, 0.54767, 0.44559
244, 3e-005, 0, 0.54767, 0.44559
245, 3e-005, 0, 0.54767, 0.44559
246, 3e-005, 0, 0.54767, 0.44559
247, 3e-005, 0, 0.54767, 0.44559
248, 3e-005, 0, 0.54767, 0.44559
249, 3e-005, 0, 0.54767, 0.44559
250, 3e-005, 0, 0.54767, 0.44559
251, 3e-005, 0, 0.54767, 0.44559
252, 3e-005, 0, 0.54767, 0.44559
253, 3e-005, 0, 0.54767, 0.44559
254, 3e-005, 0, 0.54767, 0.44559
255, 3e-005, 0, 0.54767, 0.44559
256, 3e-005, 0, 0.54767, 0.44559
257, 3e-005, 0, 0.54767, 0.44559
258, 3e-005, 0, 0.54767, 0.44559
259, 3e-005, 0, 0.54767, 0.44559
260, 3e-005, 0, 0.54767, 0.44559
261, 3e-005, 0, 0.54767, 0.44559
262, 3e-005, 0, 0.54767, 0.44559
263, 3e-005, 0, 0.54767, 0.44559
264, 3e-005, 0, 0.54767, 0.44559
265, 3e-005, 0, 0.54767, 0.44559
266, 3e-005, 0, 0.54767, 0.44559
267, 3e-005, 0, 0.54767, 0.44559
268, 3e-005, 0, 0.54767, 0.44559
269, 3e-005, 0, 0.54767, 0.44559
270, 3e-005, 0, 0.54767, 0.44559
271, 3e-005, 0, 0.54767, 0.44559
272, 3e-005, 0, 0.54767, 0.44559
273, 3e-005, 0, 0.54767, 0.44559
274, 3e-005, 0, 0.54767, 0.44559
275, 3e-005, 0, 0.54767, 0.44559
276, 3e-005, 0, 0.54767, 0.44559
277, 3e-005, 0, 0.54767, 0.44559
278, 3e-005, 0, 0.54767, 0.44559
279, 3e-005, 0, 0.54767, 0.44559
280, 3e-005, 0, 0.54767, 0.44559
281, 3e-005, 0, 0.54767, 0.44559
282, 3e-005, 0, 0.54767, 0.44559
283, 3e-005, 0, 0.54767, 0.44559
284, 3e-005, 0, 0.54767, 0.44559
285, 3e-005, 0, 0.54767, 0.44559
286, 3e-005, 0, 0.54767, 0.44559
287, 3e-005, 0, 0.54767, 0.44559
288, 3e-005, 0, 0.54767, 0.44559
289, 3e-005, 0, 0.54767, 0.44559
290, 3e-005, 0, 0.54767, 0.44559
291, 3e-005, 0, 0.54767, 0.44559
292, 3e-005, 0, 0.54767, 0.44559
293, 3e-005, 0, 0.54767, 0.44559
294, 3e-005, 0, 0.54767, 0.44559
295, 3e-005, 0, 0.54767, 0.44559
296, 3e-005, 0, 0.54767, 0.44559
297, 3e-005, 0, 0.54767, 0.44559
298, 3e-005, 0, 0.54767, 0.44559
299, 3e-005, 0, 0.54767, 0.44559
300, 3e-005, 0, 0.54767, 0.44559
301, 3e-005, 0, 0.54767, 0.44559
302, 3e-005, 0, 0.54767, 0.44559
303, 3e-005, 0, 0.54767, 0.44559
304, 3e-005, 0, 0.54767, 0.44559
305, 3e-005, 0, 0.54767, 0.44559
306, 3e-005, 0, 0.54767, 0.44559
307, 3e-005, 0, 0.54767, 0.44559
308, 3e-005, 0, 0.54767, 0.44559
309, 3e-005, 0, 0.54767, 0.44559
310, 3e-005, 0, 0.54767, 0.44559
311, 3e-005, 0, 0.54767, 0.44559
312, 3e-005, 0, 0.54767, 0.44559
313, 2e-005, 1e-005, 0.54767, 0.44559
314, 2e-005, 1e-005, 0.54767, 0.44559
315, 2e-005, 1e-005, 0.54767, 0.44559
316, 2e-005, 1e-005, 0.54767, 0.44559
317, 2e-005, 1e-005, 0.54767, 0.44559
318, 2e-005, 1e-005, 0.54767, 0.44559
319, 2e-005, 1e-005, 0.54767, 0.44559
320, 2e-005, 1e-005, 0.54767, 0.44559
321, 2e-005, 1e-005, 0.54767, 0.44559
322, 2e-005, 1e-005, 0.54767, 0.44559
323, 2e-005, 1e-005, 0.54767, 0.44559
324, 2e-005, 1e-005, 0.54767, 0.44559
325, 2e-005, 0, 0.54767, 0.4456
326, 2e-005, 0, 0.54767, 0.4456
327, 2e-005, 0, 0.54767, 0.4456
328, 2e-005, 0, 0.54767, 0.4456
329, 2e-005, 0, 0.54767, 0.4456
330, 2e-005, 0, 0.54767, 0.4456
331, 2e-005, 0, 0.54767, 0.4456
332, 2e-005, 0, 0.54767, 0.4456
333, 2e-005, 0, 0.54767, 0.4456
334, 2e-005, 0, 0.54767, 0.4456
335, 2e-005, 0, 0.54767, 0.4456
336, 2e-005, 0, 0.54767, 0.4456
337, 2e-005, 0, 0.54767, 0.4456
338, 2e-005, 0, 0.54767, 0.4456
339, 2e-005, 0, 0.54767, 0.4456
340, 2e-005, 0, 0.54767, 0.4456
341, 2e-005, 0, 0.54767, 0.4456
342, 1e-005, 1e-005, 0.54767, 0.4456
343, 1e-005, 1e-005, 0.54767, 0.4456
344, 1e-005, 1e-005, 0.54767, 0.4456
345, 1e-005, 1e-005, 0.54767, 0.4456
346, 1e-005, 1e-005, 0.54767, 0.4456
347, 1e-005, 1e-005, 0.54767, 0.4456
348, 1e-005, 1e-005, 0.54767, 0.4456
349, 1e-005, 1e-005, 0.54767, 0.4456
350, 1e-005, 1e-005, 0.54767, 0.4456
351, 1e-005, 1e-005, 0.54767, 0.4456
352, 1e-005, 1e-005, 0.54767, 0.4456
353, 1e-005, 1e-005, 0.54767, 0.4456
354, 1e-005, 0, 0.54768, 0.4456
355, 1e-005, 0, 0.54768, 0.4456
356, 1e-005, 0, 0.54768, 0.4456
357, 1e-005, 0, 0.54768, 0.4456
358, 1e-005, 0, 0.54768, 0.4456
359, 1e-005, 0, 0.54768, 0.4456
360, 1e-005, 0, 0.54768, 0.4456
361, 1e-005, 0, 0.54768, 0.4456
362, 1e-005, 0, 0.54768, 0.4456
363, 1e-005, 0, 0.54768, 0.4456
364, 1e-005, 0, 0.54768, 0.4456
365, 1e-005, 0, 0.54768, 0.4456
366, 1e-005, 0, 0.54768, 0.4456
367, 1e-005, 0, 0.54768, 0.4456
368, 1e-005, 0, 0.54768, 0.4456
369, 1e-005, 0, 0.54768, 0.4456
370, 1e-005, 0, 0.54768, 0.4456
371, 1e-005, 0, 0.54768, 0.4456
372, 1e-005, 0, 0.54768, 0.4456
373, 1e-005, 0, 0.54768, 0.4456
374, 1e-005, 0, 0.54768, 0.4456
375, 1e-005, 0, 0.54768, 0.4456
376, 1e-005, 0, 0.54768, 0.4456
377, 1e-005, 0, 0.54768, 0.4456
378, 1e-005, 0, 0.54768, 0.4456
379, 1e-005, 0, 0.54768, 0.4456
380, 1e-005, 0, 0.54768, 0.4456
381, 1e-005, 0, 0.54768, 0.4456
382, 1e-005, 0, 0.54768, 0.4456
383, 1e-005, 0, 0.54768, 0.4456
384, 1e-005, 0, 0.54768, 0.4456
385, 1e-005, 0, 0.54768, 0.4456
386, 1e-005, 0, 0.54768, 0.4456
387, 1e-005, 0, 0.54768, 0.4456
388, 1e-005, 0, 0.54768, 0.4456
389, 1e-005, 0, 0.54768, 0.4456
390, 1e-005, 0, 0.54768, 0.4456
391, 1e-005, 0, 0.54768, 0.4456
392, 1e-005, 0, 0.54768, 0.4456
393, 1e-005, 0, 0.54768, 0.4456
394, 1e-005, 0, 0.54768, 0.4456
395, 1e-005, 0, 0.54768, 0.4456
396, 1e-005, 0, 0.54768, 0.4456
397, 1e-005, 0, 0.54768, 0.4456
398, 1e-005, 0, 0.54768, 0.4456
399, 1e-005, 0, 0.54768, 0.4456
400, 1e-005, 0, 0.54768, 0.4456
401, 1e-005, 0, 0.54768, 0.4456
402, 1e-005, 0, 0.54768, 0.4456
403, 1e-005, 0, 0.54768, 0.4456
404, 1e-005, 0, 0.54768, 0.4456
405, 1e-005, 0, 0.54768, 0.4456
406, 1e-005, 0, 0.54768, 0.4456
407, 1e-005, 0, 0.54768, 0.4456
408, 1e-005, 0, 0.54768, 0.4456
409, 1e-005, 0, 0.54768, 0.4456
410, 1e-005, 0, 0.54768, 0.4456
411, 1e-005, 0, 0.54768, 0.4456
412, 1e-005, 0, 0.54768, 0.4456
413, 1e-005, 0, 0.54768, 0.4456
414, 1e-005, 0, 0.54768, 0.4456
415, 1e-005, 0, 0.54768, 0.4456
416, 1e-005, 0, 0.54768, 0.4456
417, 1e-005, 0, 0.54768, 0.4456
418, 1e-005, 0, 0.54768, 0.4456
419, 1e-005, 0, 0.54768, 0.4456
420, 1e-005, 0, 0.54768, 0.4456
421, 1e-005, 0, 0.54768, 0.4456
422, 1e-005, 0, 0.54768, 0.4456
423, 1e-005, 0, 0.54768, 0.4456
424, 1e-005, 0, 0.54768, 0.4456
425, 1e-005, 0, 0.54768, 0.4456
426, 1e-005, 0, 0.54768, 0.4456
427, 1e-005, 0, 0.54768, 0.4456
428, 1e-005, 0, 0.54768, 0.4456
429, 1e-005, 0, 0.54768, 0.4456
430, 1e-005, 0, 0.54768, 0.4456
431, 1e-005, 0, 0.54768, 0.4456
432, 1e-005, 0, 0.54768, 0.4456
433, 1e-005, 0, 0.54768, 0.4456
434, 1e-005, 0, 0.54768, 0.4456
435, 1e-005, 0, 0.54768, 0.4456
436, 1e-005, 0, 0.54768, 0.4456
437, 1e-005, 0, 0.54768, 0.4456
438, 1e-005, 0, 0.54768, 0.4456
439, 1e-005, 0, 0.54768, 0.4456
440, 1e-005, 0, 0.54768, 0.4456
441, 1e-005, 0, 0.54768, 0.4456
442, 1e-005, 0, 0.54768, 0.4456
443, 1e-005, 0, 0.54768, 0.4456
444, 1e-005, 0, 0.54768, 0.4456
445, 1e-005, 0, 0.54768, 0.4456
446, 1e-005, 0, 0.54768, 0.4456
447, 1e-005, 0, 0.54768, 0.4456
448, 1e-005, 0, 0.54768, 0.4456
449, 1e-005, 0, 0.54768, 0.4456
450, 1e-005, 0, 0.54768, 0.4456
451, 1e-005, 0, 0.54768, 0.4456
452, 1e-005, 0, 0.54768, 0.4456
453, 1e-005, 0, 0.54768, 0.4456
454, 1e-005, 0, 0.54768, 0.4456
455, 1e-005, 0, 0.54768, 0.4456
456, 1e-005, 0, 0.54768, 0.4456
457, 1e-005, 0, 0.54768, 0.4456
458, 1e-005, 0, 0.54768, 0.4456
459, 1e-005, 0, 0.54768, 0.4456
460, 1e-005, 0, 0.54768, 0.4456
461, 1e-005, 0, 0.54768, 0.4456
462, 1e-005, 0, 0.54768, 0.4456
463, 1e-005, 0, 0.54768, 0.4456
464, 1e-005, 0, 0.54768, 0.4456
465, 1e-005, 0, 0.54768, 0.4456
466, 1e-005, 0, 0.54768, 0.4456
467, 1e-005, 0, 0.54768, 0.4456
468, 1e-005, 0, 0.54768, 0.4456
469, 1e-005, 0, 0.54768, 0.4456
470, 1e-005, 0, 0.54768, 0.4456
471, 1e-005, 0, 0.54768, 0.4456
472, 1e-005, 0, 0.54768, 0.4456
473, 1e-005, 0, 0.54768, 0.4456
474, 1e-005, 0, 0.54768, 0.4456
475, 1e-005, 0, 0.54768, 0.4456
476, 1e-005, 0, 0.54768, 0.4456
477, 1e-005, 0, 0.54768, 0.4456
478, 1e-005, 0, 0.54768, 0.4456
479, 1e-005, 0, 0.54768, 0.4456
480, 1e-005, 0, 0.54768, 0.4456
481, 1e-005, 0, 0.54768, 0.4456
482, 1e-005, 0, 0.54768, 0.4456
483, 1e-005, 0, 0.54768, 0.4456
484, 1e-005, 0, 0.54768, 0.4456
485, 1e-005, 0, 0.54768, 0.4456
486, 1e-005, 0, 0.54768, 0.4456
487, 1e-005, 0, 0.54768, 0.4456
488, 1e-005, 0, 0.54768, 0.4456
489, 1e-005, 0, 0.54768, 0.4456
490, 1e-005, 0, 0.54768, 0.4456
491, 1e-005, 0, 0.54768, 0.4456
492, 1e-005, 0, 0.54768, 0.4456
493, 1e-005, 0, 0.54768, 0.4456
494, 1e-005, 0, 0.54768, 0.4456
495, 1e-005, 0, 0.54768, 0.4456
496, 1e-005, 0, 0.54768, 0.4456
497, 1e-005, 0, 0.54768, 0.4456
498, 1e-005, 0, 0.54768, 0.4456
499, 1e-005, 0, 0.54768, 0.4456
